"","STUDY_ID_PLOT","richness_change","Jbeta","Jtu","Jne"
"4506","502_7090/0/109","0","0","0","0"
"4507","502_7090/0/111","0","0","0","0"
"4508","502_7090/0/114","0","0","0","0"
"4509","502_7090/0/118","0","0","0","0"
"4510","502_7090/0/119","0","0","0","0"
"4511","502_7090/0/120","0","0","0","0"
"4512","502_7090/0/121","0","0","0","0"
"4513","502_7090/0/122","0","0","0","0"
"4514","502_7090/0/123","0","0","0","0"
"4515","502_7090/0/124","0","0","0","0"
"4516","502_7090/0/125","0","0","0","0"
"4517","502_7090/0/126","0","0","0","0"
"4518","502_7090/0/71","0","0","0","0"
"4519","502_7090/0/72","0","0","0","0"
"4520","502_7090/0/73","0","0","0","0"
"4521","502_7090/0/74","0","0","0","0"
"4522","502_7090/0/75","0","0","0","0"
"4523","502_7090/0/76","0","0","0","0"
"4524","502_7090/0/77","0","0","0","0"
"4525","502_7090/0/78","0","0","0","0"
"4526","502_7090/0/79","0","0","0","0"
"4527","502_7090/0/80","0","0","0","0"
"4528","502_7090/0/81","0","0","0","0"
"4529","502_7090/0/82","0","0","0","0"
"4530","502_7090/0/83","0","0","0","0"
"4531","502_7090/0/84","0","0","0","0"
"4532","502_7090/0/85","0","0","0","0"
"4533","502_7090/0/86","0","0","0","0"
"4534","502_7090/0/87","0","0","0","0"
"4535","502_7090/0/88","0","0","0","0"
"4536","502_7090/0/89","0","0","0","0"
"4537","502_7090/0/94","0","0","0","0"
"4538","502_7090/0/95","0","0","0","0"
"4539","502_7090/0/96","0","0","0","0"
"4540","502_7090/0/97","0","0","0","0"
"4541","502_7091/0/127","0","0","0","0"
"4542","502_7091/0/128","0","0","0","0"
"4543","502_7091/0/129","0","0","0","0"
"4544","502_7091/0/130","0","0","0","0"
"4545","502_7091/0/131","0","0","0","0"
"4546","502_7091/0/132","0","0","0","0"
"4547","502_7091/0/133","0","0","0","0"
"4548","502_7091/0/134","0","0","0","0"
"4549","502_7091/0/135","0","0","0","0"
"4550","502_7091/0/136","0","0","0","0"
"4551","502_7091/0/137","0","0","0","0"
"4552","502_7091/0/138","0","0","0","0"
"4553","502_7091/0/139","0","0","0","0"
"4554","502_7091/0/140","0","0","0","0"
"4555","502_7091/0/141","0","0","0","0"
"4556","502_7091/0/142","0","0","0","0"
"4557","502_7091/0/143","0","0","0","0"
"4558","502_7091/0/144","0","0","0","0"
"4559","502_7091/0/145","0","0","0","0"
"4560","502_7091/0/146","0","0","0","0"
"4561","502_7091/0/147","0","0","0","0"
"4562","502_7091/0/148","0","0","0","0"
"4563","502_7091/0/149","0","0","0","0"
"4564","502_7091/0/150","0","0","0","0"
"4565","502_7091/0/151","0","0","0","0"
"4566","502_7091/0/152","0","0","0","0"
"4567","502_7091/0/153","0","0","0","0"
"4568","502_7091/0/154","0","0","0","0"
"4569","502_7091/0/155","0","0","0","0"
"4570","502_7091/0/156","0","0","0","0"
"4571","502_7091/0/157","0","0","0","0"
"4572","502_7091/0/158","0","0","0","0"
"4573","502_7091/0/159","0","0","0","0"
"4574","502_7091/0/160","0","0","0","0"
"4575","502_7091/0/161","0","0","0","0"
"4576","502_7091/0/162","0","0","0","0"
"4577","502_7091/0/163","0","0","0","0"
"4578","502_7091/0/164","0","0","0","0"
"4579","502_7091/0/165","0","0","0","0"
"4580","502_7091/0/166","0","0","0","0"
"4581","502_7091/0/167","0","0","0","0"
"4582","502_7091/0/168","0","0","0","0"
"4583","502_7091/0/169","0","0","0","0"
"4584","502_7091/0/170","0","0","0","0"
"4585","502_7091/0/171","0","0","0","0"
"4586","502_7091/0/172","0","0","0","0"
"4587","502_7091/0/173","0","0","0","0"
"4588","502_7091/0/174","0","0","0","0"
"4589","502_7091/0/175","0","0","0","0"
"4590","502_7091/0/176","0","0","0","0"
"4591","502_7091/0/177","0","0","0","0"
"4592","502_7091/0/178","0","0","0","0"
"4593","502_7091/0/179","0","0","0","0"
"4594","502_7091/0/180","0","0","0","0"
"4595","502_7092/0/182","0","0","0","0"
"4596","502_7092/0/183","0","0","0","0"
"4597","502_7092/0/184","0","0","0","0"
"4598","502_7092/0/185","0","0","0","0"
"4599","502_7092/0/186","0","0","0","0"
"4600","502_7092/0/187","0","0","0","0"
"4601","502_7092/0/188","0","0","0","0"
"4602","502_7092/0/189","0","0","0","0"
"4603","502_7092/0/190","0","0","0","0"
"4604","502_7092/0/191","0","0","0","0"
"4605","502_7092/0/192","0","0","0","0"
"4606","502_7092/0/193","0","0","0","0"
"4607","502_7092/0/194","0","0","0","0"
"4608","502_7092/0/195","0","0","0","0"
"4609","502_7092/0/196","0","0","0","0"
"4610","502_7092/0/197","0","0","0","0"
"4611","502_7092/0/198","0","0","0","0"
"4612","502_7092/0/199","0","0","0","0"
"4613","502_7092/0/200","0","0","0","0"
"4614","502_7092/0/201","0","0","0","0"
"4615","502_7092/0/202","0","0","0","0"
"4616","502_7092/0/203","0","0","0","0"
"4617","502_7092/0/204","0","0","0","0"
"4618","502_7092/0/205","0","0","0","0"
"4619","502_7092/0/206","0","0","0","0"
"4620","502_7092/0/207","0","0","0","0"
"4621","502_7092/0/208","0","0","0","0"
"4622","502_7092/0/209","0","0","0","0"
"4623","502_7092/0/210","0","0","0","0"
"4624","502_7092/0/211","0","0","0","0"
"4625","502_7092/0/212","0","0","0","0"
"4626","502_7092/0/213","0","0","0","0"
"4627","502_7092/0/214","0","0","0","0"
"4628","502_7092/0/215","0","0","0","0"
"4629","502_7092/0/216","0","0","0","0"
"4630","502_7092/0/217","0","0","0","0"
"4631","502_7092/0/218","0","0","0","0"
"4632","502_7092/0/219","0","0","0","0"
"4633","502_7093/0/220","0","0","0","0"
"4634","502_7093/0/221","0","0","0","0"
"4635","502_7093/0/222","0","0","0","0"
"4636","502_7093/0/223","0","0","0","0"
"4637","502_7093/0/224","0","0","0","0"
"4638","502_7093/0/225","0","0","0","0"
"4639","502_7093/0/226","0","0","0","0"
"4640","502_7093/0/228","0","0","0","0"
"4641","502_7093/0/229","0","0","0","0"
"4642","502_7093/0/230","0","0","0","0"
"4643","502_7093/0/231","0","0","0","0"
"4644","502_7093/0/233","0","0","0","0"
"4645","502_7093/0/234","0","0","0","0"
"4646","502_7093/0/235","0","0","0","0"
"4647","502_7093/0/236","0","0","0","0"
"4648","502_7093/0/237","0","0","0","0"
"4649","502_7093/0/238","0","0","0","0"
"4650","502_7093/0/239","0","0","0","0"
"4651","502_7093/0/240","0","0","0","0"
"4652","502_7093/0/241","0","0","0","0"
"4653","502_7093/0/242","0","0","0","0"
"4654","502_7093/0/243","0","0","0","0"
"4655","502_7093/0/244","0","0","0","0"
"4656","502_7093/0/245","0","0","0","0"
"4657","502_7093/0/246","0","0","0","0"
"4658","502_7093/0/247","0","0","0","0"
"4659","502_7093/0/248","0","0","0","0"
"4660","502_7093/0/249","0","0","0","0"
"4661","502_7093/0/250","0","0","0","0"
"4662","502_7093/0/251","0","0","0","0"
"4663","502_7093/0/252","0","0","0","0"
"4664","502_7093/0/253","0","0","0","0"
"4665","502_7093/0/254","0","0","0","0"
"4666","502_7093/0/255","0","0","0","0"
"4667","502_7093/0/256","0","0","0","0"
"4668","502_7093/0/257","0","0","0","0"
"4669","502_7093/0/258","0","0","0","0"
"4670","502_7093/0/259","0","0","0","0"
"4671","502_7093/0/260","0","0","0","0"
"4672","502_7093/0/261","0","0","0","0"
"4673","502_7093/0/262","0","0","0","0"
"4674","502_7093/0/263","0","0","0","0"
"4675","502_7093/0/264","0","0","0","0"
"4676","502_7093/0/265","0","0","0","0"
"4677","502_7093/0/266","0","0","0","0"
"4678","502_7093/0/267","0","0","0","0"
"4679","502_7093/0/268","0","0","0","0"
"4680","502_7093/0/269","0","0","0","0"
"4681","502_7093/0/270","0","0","0","0"
"4682","502_7093/0/271","0","0","0","0"
"4683","502_7093/0/272","0","0","0","0"
"4684","502_7093/0/273","0","0","0","0"
"4685","502_7093/0/274","0","0","0","0"
"4686","502_7093/0/275","0","0","0","0"
"4687","502_7093/0/276","0","0","0","0"
"4688","502_7093/0/277","0","0","0","0"
"4689","502_7093/0/278","0","0","0","0"
"4690","502_7093/0/279","0","0","0","0"
"4691","502_7093/0/280","0","0","0","0"
"4692","502_7093/0/281","0","0","0","0"
"4693","502_7093/0/282","0","0","0","0"
"4694","502_7093/0/283","0","0","0","0"
"4695","502_7093/0/284","0","0","0","0"
"4696","502_7094/0/285","0","0","0","0"
"4697","502_7094/0/286","0","0","0","0"
"4698","502_7094/0/287","0","0","0","0"
"4699","502_7094/0/288","0","0","0","0"
"4700","502_7094/0/289","0","0","0","0"
"4701","502_7094/0/290","0","0","0","0"
"4702","502_7094/0/291","0","0","0","0"
"4703","502_7094/0/292","0","0","0","0"
"4704","502_7094/0/293","0","0","0","0"
"4705","502_7094/0/294","0","0","0","0"
"4706","502_7094/0/295","0","0","0","0"
"4707","502_7094/0/296","0","0","0","0"
"4708","502_7094/0/297","0","0","0","0"
"4709","502_7094/0/298","0","0","0","0"
"4710","502_7094/0/299","0","0","0","0"
"4711","502_7094/0/300","0","0","0","0"
"4712","502_7094/0/301","0","0","0","0"
"4713","502_7094/0/302","0","0","0","0"
"4714","502_7094/0/303","0","0","0","0"
"4715","502_7094/0/305","0","0","0","0"
"4716","502_7094/0/306","0","0","0","0"
"4717","502_7094/0/307","0","0","0","0"
"4718","502_7094/0/308","0","0","0","0"
"4719","502_7094/0/309","0","0","0","0"
"4720","502_7094/0/310","0","0","0","0"
"4721","502_7094/0/311","0","0","0","0"
"4722","502_7094/0/312","0","0","0","0"
"4723","502_7094/0/313","0","0","0","0"
"4724","502_7094/0/314","0","0","0","0"
"4725","502_7094/0/315","0","0","0","0"
"4726","502_7094/0/316","0","0","0","0"
"4727","502_7094/0/317","0","0","0","0"
"4728","502_7094/0/318","0","0","0","0"
"4729","502_7094/0/319","0","0","0","0"
"4730","502_7094/0/320","0","0","0","0"
"4731","502_7094/0/321","0","0","0","0"
"4732","502_7094/0/322","0","0","0","0"
"4733","502_7094/0/323","0","0","0","0"
"4734","502_7094/0/324","0","0","0","0"
"4735","502_7094/0/326","0","0","0","0"
"4736","502_7094/0/327","0","0","0","0"
"4737","502_7094/0/328","0","0","0","0"
"4738","502_7094/0/329","0","0","0","0"
"4739","502_7094/0/330","0","0","0","0"
"4740","502_7094/0/331","0","0","0","0"
"4741","502_7094/0/332","0","0","0","0"
"4742","502_7094/0/333","0","0","0","0"
"4743","502_7094/0/334","0","0","0","0"
"4744","502_7094/0/335","0","0","0","0"
"4745","502_7094/0/336","0","0","0","0"
"4746","502_7094/0/337","0","0","0","0"
"4747","502_7094/0/338","0","0","0","0"
"4748","502_7094/0/339","0","0","0","0"
"4749","502_7094/0/341","0","0","0","0"
"4750","502_7094/0/342","0","0","0","0"
"4751","502_7094/0/343","0","0","0","0"
"4752","502_7094/0/344","0","0","0","0"
"4753","502_7094/0/345","0","0","0","0"
"4754","502_7094/0/346","0","0","0","0"
"4755","502_7094/0/347","0","0","0","0"
"4756","502_7094/0/348","0","0","0","0"
"4757","502_7094/0/349","0","0","0","0"
"4758","502_7094/0/350","0","0","0","0"
"4759","502_7094/0/351","0","0","0","0"
"4760","502_7094/0/352","0","0","0","0"
"4761","502_7094/0/354","0","0","0","0"
"4762","502_7094/0/355","0","0","0","0"
"4763","502_7094/0/356","0","0","0","0"
"4764","502_7094/0/357","0","0","0","0"
"4765","502_7094/0/358","0","0","0","0"
"4766","502_7094/0/359","0","0","0","0"
"4767","502_7094/0/360","0","0","0","0"
"4768","502_7094/0/361","0","0","0","0"
"4769","502_7094/0/362","0","0","0","0"
"4770","502_7094/0/363","0","0","0","0"
"4771","502_7094/0/364","0","0","0","0"
"4772","502_7095/0/365","0","0","0","0"
"4773","502_7095/0/366","0","0","0","0"
"4774","502_7095/0/367","0","0","0","0"
"4775","502_7095/0/368","0","0","0","0"
"4776","502_7095/0/369","0","0","0","0"
"4777","502_7095/0/370","0","0","0","0"
"4778","502_7095/0/371","0","0","0","0"
"4779","502_7095/0/372","0","0","0","0"
"4780","502_7095/0/373","0","0","0","0"
"4781","502_7095/0/374","0","0","0","0"
"4782","502_7095/0/375","0","0","0","0"
"4783","502_7095/0/376","0","0","0","0"
"4784","502_7095/0/377","0","0","0","0"
"4785","502_7095/0/378","0","0","0","0"
"4786","502_7095/0/379","0","0","0","0"
"4787","502_7095/0/380","0","0","0","0"
"4788","502_7095/0/381","0","0","0","0"
"4789","502_7095/0/382","0","0","0","0"
"4790","502_7095/0/383","0","0","0","0"
"4791","502_7095/0/384","0","0","0","0"
"4792","502_7095/0/385","0","0","0","0"
"4793","502_7095/0/386","0","0","0","0"
"4794","502_7095/0/387","0","0","0","0"
"4795","502_7095/0/388","0","0","0","0"
"4796","502_7095/0/389","0","0","0","0"
"4797","502_7095/0/390","0","0","0","0"
"4798","502_7095/0/391","0","0","0","0"
"4799","502_7095/0/392","0","0","0","0"
"4800","502_7095/0/393","0","0","0","0"
"4801","502_7095/0/394","0","0","0","0"
"4802","502_7095/0/395","0","0","0","0"
"4803","502_7095/0/396","0","0","0","0"
"4804","502_7095/0/397","0","0","0","0"
"4805","502_7095/0/398","0","0","0","0"
"4806","502_7095/0/399","0","0","0","0"
"4807","502_7095/0/400","0","0","0","0"
"4808","502_7095/0/401","0","0","0","0"
"4809","502_7095/0/402","0","0","0","0"
"4810","502_7095/0/403","0","0","0","0"
"4811","502_7095/0/404","0","0","0","0"
"4812","502_7095/0/405","0","0","0","0"
"4813","502_7095/0/406","0","0","0","0"
"4814","502_7095/0/407","0","0","0","0"
"4815","502_7095/0/408","0","0","0","0"
"4816","502_7095/0/409","0","0","0","0"
"4817","502_7095/0/410","0","0","0","0"
"4818","502_7095/0/411","0","0","0","0"
"4819","502_7095/0/412","0","0","0","0"
"4820","502_7095/0/413","0","0","0","0"
"4821","502_7095/0/414","0","0","0","0"
"4822","502_7095/0/415","0","0","0","0"
"4823","502_7095/0/416","0","0","0","0"
"4824","502_7095/0/417","0","0","0","0"
"4825","502_7095/0/418","0","0","0","0"
"4826","502_7095/0/419","0","0","0","0"
"4827","502_7095/0/420","0","0","0","0"
"4828","502_7095/0/421","0","0","0","0"
"4829","502_7095/0/423","0","0","0","0"
"4830","502_7095/0/425","0","0","0","0"
"4831","502_7095/0/426","0","0","0","0"
"4832","502_7095/0/427","0","0","0","0"
"4833","502_7095/0/428","0","0","0","0"
"4834","502_7095/0/429","0","0","0","0"
"4835","502_7095/0/430","0","0","0","0"
"4836","502_7095/0/431","0","0","0","0"
"4837","502_7095/0/432","0","0","0","0"
"4838","502_7095/0/433","0","0","0","0"
"4839","502_7095/0/435","0","0","0","0"
"4840","502_7095/0/436","0","0","0","0"
"4841","502_7095/0/437","0","0","0","0"
"4842","502_7095/0/438","0","0","0","0"
"4843","502_7095/0/439","0","0","0","0"
"4844","502_7095/0/440","0","0","0","0"
"4845","502_7095/0/441","0","0","0","0"
"4846","502_7095/0/442","0","0","0","0"
"4847","502_7095/0/443","0","0","0","0"
"4848","502_7095/0/444","0","0","0","0"
"4849","502_7095/0/445","0","0","0","0"
"4850","502_7095/0/446","0","0","0","0"
"4851","502_7096/0/447","0","0","0","0"
"4852","502_7096/0/448","0","0","0","0"
"4853","502_7096/0/449","0","0","0","0"
"4854","502_7096/0/450","0","0","0","0"
"4855","502_7096/0/451","0","0","0","0"
"4856","502_7096/0/452","0","0","0","0"
"4857","502_7096/0/453","0","0","0","0"
"4858","502_7096/0/454","0","0","0","0"
"4859","502_7096/0/455","0","0","0","0"
"4860","502_7096/0/457","0","0","0","0"
"4861","502_7096/0/458","0","0","0","0"
"4862","502_7096/0/459","0","0","0","0"
"4863","502_7096/0/460","0","0","0","0"
"4864","502_7096/0/461","0","0","0","0"
"4865","502_7096/0/462","0","0","0","0"
"4866","502_7096/0/464","0","0","0","0"
"4867","502_7096/0/465","0","0","0","0"
"4868","502_7096/0/467","0","0","0","0"
"4869","502_7096/0/468","0","0","0","0"
"4870","502_7096/0/469","0","0","0","0"
"4871","502_7096/0/470","0","0","0","0"
"4872","502_7096/0/471","0","0","0","0"
"4873","502_7096/0/472","0","0","0","0"
"4874","502_7096/0/473","0","0","0","0"
"4875","502_7096/0/475","0","0","0","0"
"4876","502_7096/0/476","0","0","0","0"
"4877","502_7096/0/477","0","0","0","0"
"4878","502_7096/0/478","0","0","0","0"
"4879","502_7096/0/480","0","0","0","0"
"4880","502_7096/0/481","0","0","0","0"
"4881","502_7096/0/482","0","0","0","0"
"4882","502_7096/0/483","0","0","0","0"
"4883","502_7096/0/484","0","0","0","0"
"4884","502_7096/0/485","0","0","0","0"
"4885","502_7096/0/486","0","0","0","0"
"4886","502_7096/0/487","0","0","0","0"
"4887","502_7096/0/488","0","0","0","0"
"4888","502_7096/0/489","0","0","0","0"
"4889","502_7096/0/490","0","0","0","0"
"4890","502_7096/0/491","0","0","0","0"
"4891","502_7096/0/492","0","0","0","0"
"4892","502_7096/0/493","0","0","0","0"
"4893","502_7096/0/494","0","0","0","0"
"4894","502_7096/0/495","0","0","0","0"
"4895","502_7096/0/496","0","0","0","0"
"4896","502_7096/0/497","0","0","0","0"
"4897","502_7096/0/498","0","0","0","0"
"4898","502_7096/0/499","0","0","0","0"
"4899","502_7096/0/500","0","0","0","0"
"4900","502_7096/0/501","0","0","0","0"
"4901","502_7096/0/502","0","0","0","0"
"4902","502_7096/0/503","0","0","0","0"
"4903","502_7096/0/504","0","0","0","0"
"4904","502_7096/0/505","0","0","0","0"
"4905","502_7096/0/506","0","0","0","0"
"4906","502_7096/0/507","0","0","0","0"
"4907","502_7096/0/508","0","0","0","0"
"4908","502_7096/0/509","0","0","0","0"
"4909","502_7096/0/510","0","0","0","0"
"4910","502_7096/0/511","0","0","0","0"
"4911","502_7096/0/512","0","0","0","0"
"4912","502_7096/0/513","0","0","0","0"
"4913","502_7096/0/515","0","0","0","0"
"4914","502_7096/0/516","0","0","0","0"
"4915","502_7096/0/517","0","0","0","0"
"4916","502_7096/0/518","0","0","0","0"
"4917","502_7096/0/519","0","0","0","0"
"4918","502_7096/0/520","0","0","0","0"
"4919","502_7096/0/521","0","0","0","0"
"4920","502_7096/0/522","0","0","0","0"
"4921","502_7096/0/523","0","0","0","0"
"4922","502_7096/0/524","0","0","0","0"
"4923","502_7096/0/525","0","0","0","0"
"4924","502_7096/0/526","0","0","0","0"
"4925","502_7096/0/527","0","0","0","0"
"4926","502_7096/0/529","0","0","0","0"
"4927","502_7096/0/530","0","0","0","0"
"4928","502_7096/0/531","0","0","0","0"
"4929","502_7096/0/532","0","0","0","0"
"4930","502_7096/0/533","0","0","0","0"
"4931","502_7096/0/535","0","0","0","0"
"4932","502_7096/0/536","0","0","0","0"
"4933","502_7096/0/537","0","0","0","0"
"4934","502_7096/0/538","0","0","0","0"
"4935","502_7096/0/539","0","0","0","0"
"4936","502_7097/0/543","0","0","0","0"
"4937","502_7097/0/544","0","0","0","0"
"4938","502_7097/0/545","0","0","0","0"
"4939","502_7097/0/547","0","0","0","0"
"4940","502_7097/0/548","0","0","0","0"
"4941","502_7097/0/549","0","0","0","0"
"4942","502_7097/0/550","0","0","0","0"
"4943","502_7097/0/551","0","0","0","0"
"4944","502_7097/0/552","0","0","0","0"
"4945","502_7097/0/553","0","0","0","0"
"4946","502_7097/0/554","0","0","0","0"
"4947","502_7097/0/555","0","0","0","0"
"4948","502_7097/0/556","0","0","0","0"
"4949","502_7097/0/557","0","0","0","0"
"4950","502_7097/0/558","0","0","0","0"
"4951","502_7097/0/559","0","0","0","0"
"4952","502_7097/0/560","0","0","0","0"
"4953","502_7097/0/561","0","0","0","0"
"4954","502_7097/0/565","0","0","0","0"
"4955","502_7097/0/569","0","0","0","0"
"4956","502_7097/0/571","0","0","0","0"
"4957","502_7097/0/572","0","0","0","0"
"4958","502_7097/0/573","0","0","0","0"
"4959","502_7097/0/574","0","0","0","0"
"4960","502_7097/0/575","0","0","0","0"
"4961","502_7097/0/576","0","0","0","0"
"4962","502_7097/0/577","0","0","0","0"
"4963","502_7097/0/578","0","0","0","0"
"4964","502_7097/0/579","0","0","0","0"
"4965","502_7097/0/580","0","0","0","0"
"4966","502_7097/0/581","0","0","0","0"
"4967","502_7098/0/582","0","0","0","0"
"4968","502_7098/0/583","0","0","0","0"
"4969","502_7098/0/584","0","0","0","0"
"4970","502_7098/0/585","0","0","0","0"
"4971","502_7098/0/586","0","0","0","0"
"4972","502_7098/0/587","0","0","0","0"
"4973","502_7098/0/588","0","0","0","0"
"4974","502_7098/0/589","0","0","0","0"
"4975","502_7098/0/590","0","0","0","0"
"4976","502_7098/0/591","0","0","0","0"
"4977","502_7098/0/592","0","0","0","0"
"4978","502_7098/0/593","0","0","0","0"
"4979","502_7098/0/594","0","0","0","0"
"4980","502_7098/0/595","0","0","0","0"
"4981","502_7098/0/596","0","0","0","0"
"4982","502_7098/0/597","0","0","0","0"
"4983","502_7098/0/598","0","0","0","0"
"4984","502_7098/0/599","0","0","0","0"
"4985","502_7098/0/600","0","0","0","0"
"4986","502_7098/0/601","0","0","0","0"
"4987","502_7098/0/602","0","0","0","0"
"4988","502_7098/0/603","0","0","0","0"
"4989","502_7098/0/604","0","0","0","0"
"4990","502_7098/0/605","0","0","0","0"
"4991","502_7098/0/606","0","0","0","0"
"4992","502_7098/0/607","0","0","0","0"
"4993","502_7098/0/608","0","0","0","0"
"4994","502_7098/0/609","0","0","0","0"
"4995","502_7098/0/610","0","0","0","0"
"4996","502_7098/0/611","0","0","0","0"
"4997","502_7098/0/612","0","0","0","0"
"4998","502_7098/0/613","0","0","0","0"
"4999","502_7098/0/614","0","0","0","0"
"5000","502_7098/0/615","0","0","0","0"
"5001","502_7098/0/616","0","0","0","0"
"5002","502_7098/0/617","0","0","0","0"
"5003","502_7098/0/618","0","0","0","0"
"5004","502_7099/0/619","0","0","0","0"
"5005","502_7099/0/620","0","0","0","0"
"5006","502_7099/0/621","0","0","0","0"
"5007","502_7099/0/622","0","0","0","0"
"5008","502_7099/0/623","0","0","0","0"
"5009","502_7099/0/625","0","0","0","0"
"5010","502_7099/0/626","0","0","0","0"
"5011","502_7099/0/627","0","0","0","0"
"5012","502_7099/0/628","0","0","0","0"
"5013","502_7099/0/629","0","0","0","0"
"5014","502_7099/0/630","0","0","0","0"
"5015","502_7099/0/631","0","0","0","0"
"5016","502_7099/0/632","0","0","0","0"
"5017","502_7099/0/633","0","0","0","0"
"5018","502_7099/0/634","0","0","0","0"
"5019","502_7099/0/635","0","0","0","0"
"5020","502_7099/0/636","0","0","0","0"
"5021","502_7099/0/637","0","0","0","0"
"5022","502_7099/0/639","0","0","0","0"
"5023","502_7099/0/640","0","0","0","0"
"5024","502_7099/0/641","0","0","0","0"
"5025","502_7099/0/642","0","0","0","0"
"5026","502_7099/0/643","0","0","0","0"
"5027","502_7099/0/644","0","0","0","0"
"5028","502_7099/0/645","0","0","0","0"
"5029","502_7099/0/646","0","0","0","0"
"5030","502_7099/0/647","0","0","0","0"
"5031","502_7099/0/648","0","0","0","0"
"5032","502_7099/0/650","0","0","0","0"
"5033","502_7099/0/651","0","0","0","0"
"5034","502_7099/0/652","0","0","0","0"
"5035","502_7099/0/653","0","0","0","0"
"5036","502_7099/0/654","0","0","0","0"
"5037","502_7099/0/655","0","0","0","0"
"5038","502_7099/0/656","0","0","0","0"
"5039","502_7099/0/657","0","0","0","0"
"5040","502_7099/0/658","0","0","0","0"
"5041","502_7099/0/659","0","0","0","0"
"5042","502_7099/0/660","0","0","0","0"
"5043","502_7099/0/661","0","0","0","0"
"5044","502_7099/0/662","0","0","0","0"
"5045","502_7099/0/663","0","0","0","0"
"5046","502_7099/0/664","0","0","0","0"
"5047","502_7099/0/665","0","0","0","0"
"5048","502_7099/0/666","0","0","0","0"
"5049","502_7100/0/667","0","0","0","0"
"5050","502_7100/0/668","0","0","0","0"
"5051","502_7100/0/669","0","0","0","0"
"5052","502_7100/0/670","0","0","0","0"
"5053","502_7100/0/671","0","0","0","0"
"5054","502_7100/0/672","0","0","0","0"
"5055","502_7100/0/673","0","0","0","0"
"5056","502_7100/0/675","0","0","0","0"
"5057","502_7100/0/676","0","0","0","0"
"5058","502_7100/0/677","0","0","0","0"
"5059","502_7100/0/678","0","0","0","0"
"5060","502_7100/0/679","0","0","0","0"
"5061","502_7100/0/680","0","0","0","0"
"5062","502_7100/0/681","0","0","0","0"
"5063","502_7100/0/682","0","0","0","0"
"5064","502_7100/0/683","0","0","0","0"
"5065","502_7100/0/684","0","0","0","0"
"5066","502_7100/0/685","0","0","0","0"
"5067","502_7100/0/687","0","0","0","0"
"5068","502_7100/0/688","0","0","0","0"
"5069","502_7100/0/689","0","0","0","0"
"5070","502_7100/0/691","0","0","0","0"
"5071","502_7100/0/692","0","0","0","0"
"5072","502_7100/0/693","0","0","0","0"
"5073","502_7100/0/694","0","0","0","0"
"5074","502_7100/0/696","0","0","0","0"
"5075","502_7100/0/697","0","0","0","0"
"5076","502_7100/0/698","0","0","0","0"
"5077","502_7100/0/699","0","0","0","0"
"5078","502_7100/0/700","0","0","0","0"
"5079","502_7100/0/701","0","0","0","0"
"5080","502_7100/0/702","0","0","0","0"
"5081","502_7100/0/703","0","0","0","0"
"5082","502_7100/0/704","0","0","0","0"
"5083","502_7100/0/705","0","0","0","0"
"5084","502_7100/0/706","0","0","0","0"
"5085","502_7100/0/707","0","0","0","0"
"5086","502_7100/0/708","0","0","0","0"
"5087","502_7100/0/709","0","0","0","0"
"5088","502_7100/0/710","0","0","0","0"
"5089","502_7100/0/711","0","0","0","0"
"5090","502_7100/0/712","0","0","0","0"
"5091","502_7100/0/713","0","0","0","0"
"5092","502_7100/0/714","0","0","0","0"
"5093","502_7101/0/715","0","0","0","0"
"5094","502_7101/0/716","0","0","0","0"
"5095","502_7101/0/717","0","0","0","0"
"5096","502_7101/0/718","0","0","0","0"
"5097","502_7101/0/719","0","0","0","0"
"5098","502_7101/0/720","0","0","0","0"
"5099","502_7101/0/721","0","0","0","0"
"5100","502_7101/0/722","0","0","0","0"
"5101","502_7101/0/723","0","0","0","0"
"5102","502_7101/0/724","0","0","0","0"
"5103","502_7101/0/725","0","0","0","0"
"5104","502_7101/0/726","0","0","0","0"
"5105","502_7101/0/727","0","0","0","0"
"5106","502_7101/0/728","0","0","0","0"
"5107","502_7101/0/729","0","0","0","0"
"5108","502_7101/0/730","0","0","0","0"
"5109","502_7101/0/731","0","0","0","0"
"5110","502_7101/0/732","0","0","0","0"
"5111","502_7101/0/733","0","0","0","0"
"5112","502_7101/0/734","0","0","0","0"
"5113","502_7101/0/735","0","0","0","0"
"5114","502_7101/0/736","0","0","0","0"
"5115","502_7101/0/737","0","0","0","0"
"5116","502_7101/0/738","0","0","0","0"
"5117","502_7101/0/739","0","0","0","0"
"5118","502_7101/0/740","0","0","0","0"
"5119","502_7101/0/741","0","0","0","0"
"5120","502_7101/0/742","0","0","0","0"
"5121","502_7101/0/743","0","0","0","0"
"5122","502_7101/0/744","0","0","0","0"
"5123","502_7101/0/745","0","0","0","0"
"5124","502_7101/0/746","0","0","0","0"
"5125","502_7102/0/747","0","0","0","0"
"5126","502_7102/0/748","0","0","0","0"
"5127","502_7102/0/749","0","0","0","0"
"5128","502_7102/0/750","0","0","0","0"
"5129","502_7102/0/751","0","0","0","0"
"5130","502_7102/0/752","0","0","0","0"
"5131","502_7102/0/753","0","0","0","0"
"5132","502_7102/0/754","0","0","0","0"
"5133","502_7102/0/755","0","0","0","0"
"5134","502_7102/0/756","0","0","0","0"
"5135","502_7102/0/757","0","0","0","0"
"5136","502_7102/0/758","0","0","0","0"
"5137","502_7102/0/759","0","0","0","0"
"5138","502_7102/0/760","0","0","0","0"
"5139","502_7102/0/761","0","0","0","0"
