"","STUDY_ID_PLOT","duration_plot","richness_change","Jbeta","Jtu","Jne","scaleacc_25","e","e_2","e_5","e_25","e_50","e_75","e_100","e_hpd","e_hpd2","e_hpd5","e_hpd25","e_hpd50","e_hpd75","e_hpd100","STUDY_ID","PLOT","START_YEAR","END_YEAR","duration","TAXA","LATITUDE","LONGITUDE","AREA_SQ_KM","NUMBER_OF_SAMPLES","ABUNDANCE_TYPE","AB_BIO","BIOMASS_TYPE","PROTECTED_AREA","cell","duration_plot_center","area_center","hpd_q","scalehpd_25"
"4203",4204,6,1,0.166666666666667,0,0.166666666666667,0.587477561737865,3281,3279.23188405797,3314.49213483146,3443.77972686602,3517.13183622108,3636.46791209708,3823.8844420281,0.109896965324879,0.109896965864776,0.109896963684077,0.106464271856431,0.101563673344897,0.0807854688896795,0.0699288629894153,"493","SadventMESphotoOTC/DCUT",2003,2008,5,"Terrestrial plants",78.18999,15.93412,1,60,NA,"B","Cover",FALSE,"2291967",-13.10400829302,-1226234.19660289,"High",1.05397068880242e-05
"4204",4205,6,0,0,0,0,0.587477561737865,3281,3279.23188405797,3314.49213483146,3443.77972686602,3517.13183622108,3636.46791209708,3823.8844420281,0.109896965324879,0.109896965864776,0.109896963684077,0.106464271856431,0.101563673344897,0.0807854688896795,0.0699288629894153,"493","SadventMESphotoOTC/DDUT",2003,2008,5,"Terrestrial plants",78.18999,15.93412,1,60,NA,"B","Cover",FALSE,"2291967",-13.10400829302,-1226234.19660289,"High",1.05397068880242e-05
"4205",4206,6,-1,0.166666666666667,0,0.166666666666667,0.587477561737865,3281,3279.23188405797,3314.49213483146,3443.77972686602,3517.13183622108,3636.46791209708,3823.8844420281,0.109896965324879,0.109896965864776,0.109896963684077,0.106464271856431,0.101563673344897,0.0807854688896795,0.0699288629894153,"493","SadventMESphotoOTC/DEUT",2003,2008,5,"Terrestrial plants",78.18999,15.93412,1,60,NA,"B","Cover",FALSE,"2291967",-13.10400829302,-1226234.19660289,"High",1.05397068880242e-05
"4206",4207,6,-1,0.166666666666667,0,0.166666666666667,0.587477561737865,3281,3279.23188405797,3314.49213483146,3443.77972686602,3517.13183622108,3636.46791209708,3823.8844420281,0.109896965324879,0.109896965864776,0.109896963684077,0.106464271856431,0.101563673344897,0.0807854688896795,0.0699288629894153,"493","SadventMESphotoOTC/DFUT",2003,2008,5,"Terrestrial plants",78.18999,15.93412,1,60,NA,"B","Cover",FALSE,"2291967",-13.10400829302,-1226234.19660289,"High",1.05397068880242e-05
"4207",4208,6,1,0.166666666666667,0,0.166666666666667,0.587477561737865,3281,3279.23188405797,3314.49213483146,3443.77972686602,3517.13183622108,3636.46791209708,3823.8844420281,0.109896965324879,0.109896965864776,0.109896963684077,0.106464271856431,0.101563673344897,0.0807854688896795,0.0699288629894153,"493","SadventMESphotoOTC/DGUT",2003,2008,5,"Terrestrial plants",78.18999,15.93412,1,60,NA,"B","Cover",FALSE,"2291967",-13.10400829302,-1226234.19660289,"High",1.05397068880242e-05
"4208",4209,6,1,0.6,0.5,0.1,0.587477561737865,3281,3279.23188405797,3314.49213483146,3443.77972686602,3517.13183622108,3636.46791209708,3823.8844420281,0.109896965324879,0.109896965864776,0.109896963684077,0.106464271856431,0.101563673344897,0.0807854688896795,0.0699288629894153,"493","SadventWETphotoCTL/WAUA",2003,2008,5,"Terrestrial plants",78.18999,15.93412,1,60,NA,"B","Cover",FALSE,"2291967",-13.10400829302,-1226234.19660289,"High",1.05397068880242e-05
"4209",4210,6,1,0.6,0.5,0.1,0.587477561737865,3281,3279.23188405797,3314.49213483146,3443.77972686602,3517.13183622108,3636.46791209708,3823.8844420281,0.109896965324879,0.109896965864776,0.109896963684077,0.106464271856431,0.101563673344897,0.0807854688896795,0.0699288629894153,"493","SadventWETphotoCTL/WBUA",2003,2008,5,"Terrestrial plants",78.18999,15.93412,1,60,NA,"B","Cover",FALSE,"2291967",-13.10400829302,-1226234.19660289,"High",1.05397068880242e-05
"4210",4211,6,1,0.6,0.5,0.1,0.587477561737865,3281,3279.23188405797,3314.49213483146,3443.77972686602,3517.13183622108,3636.46791209708,3823.8844420281,0.109896965324879,0.109896965864776,0.109896963684077,0.106464271856431,0.101563673344897,0.0807854688896795,0.0699288629894153,"493","SadventWETphotoCTL/WCUA",2003,2008,5,"Terrestrial plants",78.18999,15.93412,1,60,NA,"B","Cover",FALSE,"2291967",-13.10400829302,-1226234.19660289,"High",1.05397068880242e-05
"4211",4212,6,1,0.75,0.666666666666667,0.0833333333333333,0.587477561737865,3281,3279.23188405797,3314.49213483146,3443.77972686602,3517.13183622108,3636.46791209708,3823.8844420281,0.109896965324879,0.109896965864776,0.109896963684077,0.106464271856431,0.101563673344897,0.0807854688896795,0.0699288629894153,"493","SadventWETphotoCTL/WDUA",2003,2008,5,"Terrestrial plants",78.18999,15.93412,1,60,NA,"B","Cover",FALSE,"2291967",-13.10400829302,-1226234.19660289,"High",1.05397068880242e-05
"4212",4213,6,1,0.75,0.666666666666667,0.0833333333333333,0.587477561737865,3281,3279.23188405797,3314.49213483146,3443.77972686602,3517.13183622108,3636.46791209708,3823.8844420281,0.109896965324879,0.109896965864776,0.109896963684077,0.106464271856431,0.101563673344897,0.0807854688896795,0.0699288629894153,"493","SadventWETphotoCTL/WFUA",2003,2008,5,"Terrestrial plants",78.18999,15.93412,1,60,NA,"B","Cover",FALSE,"2291967",-13.10400829302,-1226234.19660289,"High",1.05397068880242e-05
"4213",4214,6,1,0.6,0.5,0.1,0.587477561737865,3281,3279.23188405797,3314.49213483146,3443.77972686602,3517.13183622108,3636.46791209708,3823.8844420281,0.109896965324879,0.109896965864776,0.109896963684077,0.106464271856431,0.101563673344897,0.0807854688896795,0.0699288629894153,"493","SadventWETphotoOTC/WAUT",2003,2008,5,"Terrestrial plants",78.18999,15.93412,1,60,NA,"B","Cover",FALSE,"2291967",-13.10400829302,-1226234.19660289,"High",1.05397068880242e-05
"4214",4215,6,0,0.666666666666667,0.666666666666667,0,0.587477561737865,3281,3279.23188405797,3314.49213483146,3443.77972686602,3517.13183622108,3636.46791209708,3823.8844420281,0.109896965324879,0.109896965864776,0.109896963684077,0.106464271856431,0.101563673344897,0.0807854688896795,0.0699288629894153,"493","SadventWETphotoOTC/WBUT",2003,2008,5,"Terrestrial plants",78.18999,15.93412,1,60,NA,"B","Cover",FALSE,"2291967",-13.10400829302,-1226234.19660289,"High",1.05397068880242e-05
"4215",4216,6,1,0.6,0.5,0.1,0.587477561737865,3281,3279.23188405797,3314.49213483146,3443.77972686602,3517.13183622108,3636.46791209708,3823.8844420281,0.109896965324879,0.109896965864776,0.109896963684077,0.106464271856431,0.101563673344897,0.0807854688896795,0.0699288629894153,"493","SadventWETphotoOTC/WCUT",2003,2008,5,"Terrestrial plants",78.18999,15.93412,1,60,NA,"B","Cover",FALSE,"2291967",-13.10400829302,-1226234.19660289,"High",1.05397068880242e-05
"4216",4217,6,1,0.6,0.5,0.1,0.587477561737865,3281,3279.23188405797,3314.49213483146,3443.77972686602,3517.13183622108,3636.46791209708,3823.8844420281,0.109896965324879,0.109896965864776,0.109896963684077,0.106464271856431,0.101563673344897,0.0807854688896795,0.0699288629894153,"493","SadventWETphotoOTC/WDUT",2003,2008,5,"Terrestrial plants",78.18999,15.93412,1,60,NA,"B","Cover",FALSE,"2291967",-13.10400829302,-1226234.19660289,"High",1.05397068880242e-05
"4217",4218,6,1,0.6,0.5,0.1,0.587477561737865,3281,3279.23188405797,3314.49213483146,3443.77972686602,3517.13183622108,3636.46791209708,3823.8844420281,0.109896965324879,0.109896965864776,0.109896963684077,0.106464271856431,0.101563673344897,0.0807854688896795,0.0699288629894153,"493","SadventWETphotoOTC/WFUT",2003,2008,5,"Terrestrial plants",78.18999,15.93412,1,60,NA,"B","Cover",FALSE,"2291967",-13.10400829302,-1226234.19660289,"High",1.05397068880242e-05
"4218",4219,9,0,0,0,0,0.983046854225971,161,151.166666666667,125.059459459459,141.530948200176,165.571452467243,161.026817640048,146.960940494952,0.676695764064789,0.67669584552447,0.676695828180055,1.03839057678732,2.16493787948437,3.29878602431506,5.88484228607244,"494","FinseRidgeCoverCTL/K10A",1997,2008,11,"Terrestrial plants",60.37,7.32,1,172,NA,"B","Cover",FALSE,"16754",-10.10400829302,-1226234.19660289,"High",0.000102798169975049
"4219",4220,9,0,0,0,0,0.983046854225971,161,151.166666666667,125.059459459459,141.530948200176,165.571452467243,161.026817640048,146.960940494952,0.676695764064789,0.67669584552447,0.676695828180055,1.03839057678732,2.16493787948437,3.29878602431506,5.88484228607244,"494","FinseRidgeCoverCTL/K10C",1997,2008,11,"Terrestrial plants",60.37,7.32,1,172,NA,"B","Cover",FALSE,"16754",-10.10400829302,-1226234.19660289,"High",0.000102798169975049
"4220",4221,9,0,0,0,0,0.983046854225971,161,151.166666666667,125.059459459459,141.530948200176,165.571452467243,161.026817640048,146.960940494952,0.676695764064789,0.67669584552447,0.676695828180055,1.03839057678732,2.16493787948437,3.29878602431506,5.88484228607244,"494","FinseRidgeCoverCTL/K10D",1997,2008,11,"Terrestrial plants",60.37,7.32,1,172,NA,"B","Cover",FALSE,"16754",-10.10400829302,-1226234.19660289,"High",0.000102798169975049
"4221",4222,9,0,0,0,0,0.983046854225971,161,151.166666666667,125.059459459459,141.530948200176,165.571452467243,161.026817640048,146.960940494952,0.676695764064789,0.67669584552447,0.676695828180055,1.03839057678732,2.16493787948437,3.29878602431506,5.88484228607244,"494","FinseRidgeCoverCTL/K1B",1997,2008,11,"Terrestrial plants",60.37,7.32,1,172,NA,"B","Cover",FALSE,"16754",-10.10400829302,-1226234.19660289,"High",0.000102798169975049
"4222",4223,9,0,0,0,0,0.983046854225971,161,151.166666666667,125.059459459459,141.530948200176,165.571452467243,161.026817640048,146.960940494952,0.676695764064789,0.67669584552447,0.676695828180055,1.03839057678732,2.16493787948437,3.29878602431506,5.88484228607244,"494","FinseRidgeCoverCTL/K1C",1997,2008,11,"Terrestrial plants",60.37,7.32,1,172,NA,"B","Cover",FALSE,"16754",-10.10400829302,-1226234.19660289,"High",0.000102798169975049
"4223",4224,9,0,0,0,0,0.983046854225971,161,151.166666666667,125.059459459459,141.530948200176,165.571452467243,161.026817640048,146.960940494952,0.676695764064789,0.67669584552447,0.676695828180055,1.03839057678732,2.16493787948437,3.29878602431506,5.88484228607244,"494","FinseRidgeCoverCTL/K2B",1997,2008,11,"Terrestrial plants",60.37,7.32,1,172,NA,"B","Cover",FALSE,"16754",-10.10400829302,-1226234.19660289,"High",0.000102798169975049
"4224",4225,9,0,0,0,0,0.983046854225971,161,151.166666666667,125.059459459459,141.530948200176,165.571452467243,161.026817640048,146.960940494952,0.676695764064789,0.67669584552447,0.676695828180055,1.03839057678732,2.16493787948437,3.29878602431506,5.88484228607244,"494","FinseRidgeCoverCTL/K2C",1997,2008,11,"Terrestrial plants",60.37,7.32,1,172,NA,"B","Cover",FALSE,"16754",-10.10400829302,-1226234.19660289,"High",0.000102798169975049
"4225",4226,9,0,0,0,0,0.983046854225971,161,151.166666666667,125.059459459459,141.530948200176,165.571452467243,161.026817640048,146.960940494952,0.676695764064789,0.67669584552447,0.676695828180055,1.03839057678732,2.16493787948437,3.29878602431506,5.88484228607244,"494","FinseRidgeCoverCTL/K3A",1997,2008,11,"Terrestrial plants",60.37,7.32,1,172,NA,"B","Cover",FALSE,"16754",-10.10400829302,-1226234.19660289,"High",0.000102798169975049
"4226",4227,9,0,0,0,0,0.983046854225971,161,151.166666666667,125.059459459459,141.530948200176,165.571452467243,161.026817640048,146.960940494952,0.676695764064789,0.67669584552447,0.676695828180055,1.03839057678732,2.16493787948437,3.29878602431506,5.88484228607244,"494","FinseRidgeCoverCTL/K3C",1997,2008,11,"Terrestrial plants",60.37,7.32,1,172,NA,"B","Cover",FALSE,"16754",-10.10400829302,-1226234.19660289,"High",0.000102798169975049
"4227",4228,9,0,0,0,0,0.983046854225971,161,151.166666666667,125.059459459459,141.530948200176,165.571452467243,161.026817640048,146.960940494952,0.676695764064789,0.67669584552447,0.676695828180055,1.03839057678732,2.16493787948437,3.29878602431506,5.88484228607244,"494","FinseRidgeCoverCTL/K3D",1997,2008,11,"Terrestrial plants",60.37,7.32,1,172,NA,"B","Cover",FALSE,"16754",-10.10400829302,-1226234.19660289,"High",0.000102798169975049
"4228",4229,9,0,0,0,0,0.983046854225971,161,151.166666666667,125.059459459459,141.530948200176,165.571452467243,161.026817640048,146.960940494952,0.676695764064789,0.67669584552447,0.676695828180055,1.03839057678732,2.16493787948437,3.29878602431506,5.88484228607244,"494","FinseRidgeCoverCTL/K4A",1997,2008,11,"Terrestrial plants",60.37,7.32,1,172,NA,"B","Cover",FALSE,"16754",-10.10400829302,-1226234.19660289,"High",0.000102798169975049
"4229",4230,9,0,0,0,0,0.983046854225971,161,151.166666666667,125.059459459459,141.530948200176,165.571452467243,161.026817640048,146.960940494952,0.676695764064789,0.67669584552447,0.676695828180055,1.03839057678732,2.16493787948437,3.29878602431506,5.88484228607244,"494","FinseRidgeCoverCTL/K4B",1997,2008,11,"Terrestrial plants",60.37,7.32,1,172,NA,"B","Cover",FALSE,"16754",-10.10400829302,-1226234.19660289,"High",0.000102798169975049
"4230",4231,9,0,0,0,0,0.983046854225971,161,151.166666666667,125.059459459459,141.530948200176,165.571452467243,161.026817640048,146.960940494952,0.676695764064789,0.67669584552447,0.676695828180055,1.03839057678732,2.16493787948437,3.29878602431506,5.88484228607244,"494","FinseRidgeCoverCTL/K4C",1997,2008,11,"Terrestrial plants",60.37,7.32,1,172,NA,"B","Cover",FALSE,"16754",-10.10400829302,-1226234.19660289,"High",0.000102798169975049
"4231",4232,9,0,0,0,0,0.983046854225971,161,151.166666666667,125.059459459459,141.530948200176,165.571452467243,161.026817640048,146.960940494952,0.676695764064789,0.67669584552447,0.676695828180055,1.03839057678732,2.16493787948437,3.29878602431506,5.88484228607244,"494","FinseRidgeCoverCTL/K4D",1997,2008,11,"Terrestrial plants",60.37,7.32,1,172,NA,"B","Cover",FALSE,"16754",-10.10400829302,-1226234.19660289,"High",0.000102798169975049
"4232",4233,9,0,0,0,0,0.983046854225971,161,151.166666666667,125.059459459459,141.530948200176,165.571452467243,161.026817640048,146.960940494952,0.676695764064789,0.67669584552447,0.676695828180055,1.03839057678732,2.16493787948437,3.29878602431506,5.88484228607244,"494","FinseRidgeCoverCTL/K5D",1997,2008,11,"Terrestrial plants",60.37,7.32,1,172,NA,"B","Cover",FALSE,"16754",-10.10400829302,-1226234.19660289,"High",0.000102798169975049
"4233",4234,9,0,0,0,0,0.983046854225971,161,151.166666666667,125.059459459459,141.530948200176,165.571452467243,161.026817640048,146.960940494952,0.676695764064789,0.67669584552447,0.676695828180055,1.03839057678732,2.16493787948437,3.29878602431506,5.88484228607244,"494","FinseRidgeCoverCTL/K6B",1997,2008,11,"Terrestrial plants",60.37,7.32,1,172,NA,"B","Cover",FALSE,"16754",-10.10400829302,-1226234.19660289,"High",0.000102798169975049
"4234",4235,9,0,0,0,0,0.983046854225971,161,151.166666666667,125.059459459459,141.530948200176,165.571452467243,161.026817640048,146.960940494952,0.676695764064789,0.67669584552447,0.676695828180055,1.03839057678732,2.16493787948437,3.29878602431506,5.88484228607244,"494","FinseRidgeCoverCTL/K6C",1997,2008,11,"Terrestrial plants",60.37,7.32,1,172,NA,"B","Cover",FALSE,"16754",-10.10400829302,-1226234.19660289,"High",0.000102798169975049
"4235",4236,9,0,0,0,0,0.983046854225971,161,151.166666666667,125.059459459459,141.530948200176,165.571452467243,161.026817640048,146.960940494952,0.676695764064789,0.67669584552447,0.676695828180055,1.03839057678732,2.16493787948437,3.29878602431506,5.88484228607244,"494","FinseRidgeCoverCTL/K7B",1997,2008,11,"Terrestrial plants",60.37,7.32,1,172,NA,"B","Cover",FALSE,"16754",-10.10400829302,-1226234.19660289,"High",0.000102798169975049
"4236",4237,9,0,0,0,0,0.983046854225971,161,151.166666666667,125.059459459459,141.530948200176,165.571452467243,161.026817640048,146.960940494952,0.676695764064789,0.67669584552447,0.676695828180055,1.03839057678732,2.16493787948437,3.29878602431506,5.88484228607244,"494","FinseRidgeCoverCTL/K7C",1997,2008,11,"Terrestrial plants",60.37,7.32,1,172,NA,"B","Cover",FALSE,"16754",-10.10400829302,-1226234.19660289,"High",0.000102798169975049
"4237",4238,9,0,0,0,0,0.983046854225971,161,151.166666666667,125.059459459459,141.530948200176,165.571452467243,161.026817640048,146.960940494952,0.676695764064789,0.67669584552447,0.676695828180055,1.03839057678732,2.16493787948437,3.29878602431506,5.88484228607244,"494","FinseRidgeCoverCTL/K8A",1997,2008,11,"Terrestrial plants",60.37,7.32,1,172,NA,"B","Cover",FALSE,"16754",-10.10400829302,-1226234.19660289,"High",0.000102798169975049
"4238",4239,9,0,0,0,0,0.983046854225971,161,151.166666666667,125.059459459459,141.530948200176,165.571452467243,161.026817640048,146.960940494952,0.676695764064789,0.67669584552447,0.676695828180055,1.03839057678732,2.16493787948437,3.29878602431506,5.88484228607244,"494","FinseRidgeCoverCTL/K8B",1997,2008,11,"Terrestrial plants",60.37,7.32,1,172,NA,"B","Cover",FALSE,"16754",-10.10400829302,-1226234.19660289,"High",0.000102798169975049
"4239",4240,9,0,0,0,0,0.983046854225971,161,151.166666666667,125.059459459459,141.530948200176,165.571452467243,161.026817640048,146.960940494952,0.676695764064789,0.67669584552447,0.676695828180055,1.03839057678732,2.16493787948437,3.29878602431506,5.88484228607244,"494","FinseRidgeCoverCTL/K8C",1997,2008,11,"Terrestrial plants",60.37,7.32,1,172,NA,"B","Cover",FALSE,"16754",-10.10400829302,-1226234.19660289,"High",0.000102798169975049
"4240",4241,9,0,0,0,0,0.983046854225971,161,151.166666666667,125.059459459459,141.530948200176,165.571452467243,161.026817640048,146.960940494952,0.676695764064789,0.67669584552447,0.676695828180055,1.03839057678732,2.16493787948437,3.29878602431506,5.88484228607244,"494","FinseRidgeCoverCTL/K9A",1997,2008,11,"Terrestrial plants",60.37,7.32,1,172,NA,"B","Cover",FALSE,"16754",-10.10400829302,-1226234.19660289,"High",0.000102798169975049
"4241",4242,9,0,0,0,0,0.983046854225971,161,151.166666666667,125.059459459459,141.530948200176,165.571452467243,161.026817640048,146.960940494952,0.676695764064789,0.67669584552447,0.676695828180055,1.03839057678732,2.16493787948437,3.29878602431506,5.88484228607244,"494","FinseRidgeCoverCTL/K9C",1997,2008,11,"Terrestrial plants",60.37,7.32,1,172,NA,"B","Cover",FALSE,"16754",-10.10400829302,-1226234.19660289,"High",0.000102798169975049
"4242",4243,9,0,0,0,0,0.983046854225971,161,151.166666666667,125.059459459459,141.530948200176,165.571452467243,161.026817640048,146.960940494952,0.676695764064789,0.67669584552447,0.676695828180055,1.03839057678732,2.16493787948437,3.29878602431506,5.88484228607244,"494","FinseRidgeCoverCTL/K9D",1997,2008,11,"Terrestrial plants",60.37,7.32,1,172,NA,"B","Cover",FALSE,"16754",-10.10400829302,-1226234.19660289,"High",0.000102798169975049
"4243",4244,9,0,0,0,0,0.983046854225971,161,151.166666666667,125.059459459459,141.530948200176,165.571452467243,161.026817640048,146.960940494952,0.676695764064789,0.67669584552447,0.676695828180055,1.03839057678732,2.16493787948437,3.29878602431506,5.88484228607244,"494","FinseRidgeCoverOTC/O1A",1997,2008,11,"Terrestrial plants",60.37,7.32,1,172,NA,"B","Cover",FALSE,"16754",-10.10400829302,-1226234.19660289,"High",0.000102798169975049
"4244",4245,9,0,0,0,0,0.983046854225971,161,151.166666666667,125.059459459459,141.530948200176,165.571452467243,161.026817640048,146.960940494952,0.676695764064789,0.67669584552447,0.676695828180055,1.03839057678732,2.16493787948437,3.29878602431506,5.88484228607244,"494","FinseRidgeCoverOTC/O1B",1997,2008,11,"Terrestrial plants",60.37,7.32,1,172,NA,"B","Cover",FALSE,"16754",-10.10400829302,-1226234.19660289,"High",0.000102798169975049
"4245",4246,9,0,0,0,0,0.983046854225971,161,151.166666666667,125.059459459459,141.530948200176,165.571452467243,161.026817640048,146.960940494952,0.676695764064789,0.67669584552447,0.676695828180055,1.03839057678732,2.16493787948437,3.29878602431506,5.88484228607244,"494","FinseRidgeCoverOTC/O1C",1997,2008,11,"Terrestrial plants",60.37,7.32,1,172,NA,"B","Cover",FALSE,"16754",-10.10400829302,-1226234.19660289,"High",0.000102798169975049
"4246",4247,9,0,0,0,0,0.983046854225971,161,151.166666666667,125.059459459459,141.530948200176,165.571452467243,161.026817640048,146.960940494952,0.676695764064789,0.67669584552447,0.676695828180055,1.03839057678732,2.16493787948437,3.29878602431506,5.88484228607244,"494","FinseRidgeCoverOTC/O2B",1997,2008,11,"Terrestrial plants",60.37,7.32,1,172,NA,"B","Cover",FALSE,"16754",-10.10400829302,-1226234.19660289,"High",0.000102798169975049
"4247",4248,9,0,0,0,0,0.983046854225971,161,151.166666666667,125.059459459459,141.530948200176,165.571452467243,161.026817640048,146.960940494952,0.676695764064789,0.67669584552447,0.676695828180055,1.03839057678732,2.16493787948437,3.29878602431506,5.88484228607244,"494","FinseRidgeCoverOTC/O2C",1997,2008,11,"Terrestrial plants",60.37,7.32,1,172,NA,"B","Cover",FALSE,"16754",-10.10400829302,-1226234.19660289,"High",0.000102798169975049
"4248",4249,9,0,0,0,0,0.983046854225971,161,151.166666666667,125.059459459459,141.530948200176,165.571452467243,161.026817640048,146.960940494952,0.676695764064789,0.67669584552447,0.676695828180055,1.03839057678732,2.16493787948437,3.29878602431506,5.88484228607244,"494","FinseRidgeCoverOTC/O2D",1997,2008,11,"Terrestrial plants",60.37,7.32,1,172,NA,"B","Cover",FALSE,"16754",-10.10400829302,-1226234.19660289,"High",0.000102798169975049
"4249",4250,9,0,0,0,0,0.983046854225971,161,151.166666666667,125.059459459459,141.530948200176,165.571452467243,161.026817640048,146.960940494952,0.676695764064789,0.67669584552447,0.676695828180055,1.03839057678732,2.16493787948437,3.29878602431506,5.88484228607244,"494","FinseRidgeCoverOTC/O3B",1997,2008,11,"Terrestrial plants",60.37,7.32,1,172,NA,"B","Cover",FALSE,"16754",-10.10400829302,-1226234.19660289,"High",0.000102798169975049
"4250",4251,9,0,0,0,0,0.983046854225971,161,151.166666666667,125.059459459459,141.530948200176,165.571452467243,161.026817640048,146.960940494952,0.676695764064789,0.67669584552447,0.676695828180055,1.03839057678732,2.16493787948437,3.29878602431506,5.88484228607244,"494","FinseRidgeCoverOTC/O4A",1997,2008,11,"Terrestrial plants",60.37,7.32,1,172,NA,"B","Cover",FALSE,"16754",-10.10400829302,-1226234.19660289,"High",0.000102798169975049
"4251",4252,9,0,0,0,0,0.983046854225971,161,151.166666666667,125.059459459459,141.530948200176,165.571452467243,161.026817640048,146.960940494952,0.676695764064789,0.67669584552447,0.676695828180055,1.03839057678732,2.16493787948437,3.29878602431506,5.88484228607244,"494","FinseRidgeCoverOTC/O4B",1997,2008,11,"Terrestrial plants",60.37,7.32,1,172,NA,"B","Cover",FALSE,"16754",-10.10400829302,-1226234.19660289,"High",0.000102798169975049
"4252",4253,9,0,0,0,0,0.983046854225971,161,151.166666666667,125.059459459459,141.530948200176,165.571452467243,161.026817640048,146.960940494952,0.676695764064789,0.67669584552447,0.676695828180055,1.03839057678732,2.16493787948437,3.29878602431506,5.88484228607244,"494","FinseRidgeCoverOTC/O4D",1997,2008,11,"Terrestrial plants",60.37,7.32,1,172,NA,"B","Cover",FALSE,"16754",-10.10400829302,-1226234.19660289,"High",0.000102798169975049
"4253",4254,9,0,0,0,0,0.983046854225971,161,151.166666666667,125.059459459459,141.530948200176,165.571452467243,161.026817640048,146.960940494952,0.676695764064789,0.67669584552447,0.676695828180055,1.03839057678732,2.16493787948437,3.29878602431506,5.88484228607244,"494","FinseRidgeCoverOTC/O5A",1997,2008,11,"Terrestrial plants",60.37,7.32,1,172,NA,"B","Cover",FALSE,"16754",-10.10400829302,-1226234.19660289,"High",0.000102798169975049
"4254",4255,9,0,0,0,0,0.983046854225971,161,151.166666666667,125.059459459459,141.530948200176,165.571452467243,161.026817640048,146.960940494952,0.676695764064789,0.67669584552447,0.676695828180055,1.03839057678732,2.16493787948437,3.29878602431506,5.88484228607244,"494","FinseRidgeCoverOTC/O5B",1997,2008,11,"Terrestrial plants",60.37,7.32,1,172,NA,"B","Cover",FALSE,"16754",-10.10400829302,-1226234.19660289,"High",0.000102798169975049
"4255",4256,9,0,0,0,0,0.983046854225971,161,151.166666666667,125.059459459459,141.530948200176,165.571452467243,161.026817640048,146.960940494952,0.676695764064789,0.67669584552447,0.676695828180055,1.03839057678732,2.16493787948437,3.29878602431506,5.88484228607244,"494","FinseRidgeCoverOTC/O6A",1997,2008,11,"Terrestrial plants",60.37,7.32,1,172,NA,"B","Cover",FALSE,"16754",-10.10400829302,-1226234.19660289,"High",0.000102798169975049
"4256",4257,9,0,0,0,0,0.983046854225971,161,151.166666666667,125.059459459459,141.530948200176,165.571452467243,161.026817640048,146.960940494952,0.676695764064789,0.67669584552447,0.676695828180055,1.03839057678732,2.16493787948437,3.29878602431506,5.88484228607244,"494","FinseRidgeCoverOTC/O6B",1997,2008,11,"Terrestrial plants",60.37,7.32,1,172,NA,"B","Cover",FALSE,"16754",-10.10400829302,-1226234.19660289,"High",0.000102798169975049
"4257",4258,9,0,0,0,0,0.983046854225971,161,151.166666666667,125.059459459459,141.530948200176,165.571452467243,161.026817640048,146.960940494952,0.676695764064789,0.67669584552447,0.676695828180055,1.03839057678732,2.16493787948437,3.29878602431506,5.88484228607244,"494","FinseRidgeCoverOTC/O6C",1997,2008,11,"Terrestrial plants",60.37,7.32,1,172,NA,"B","Cover",FALSE,"16754",-10.10400829302,-1226234.19660289,"High",0.000102798169975049
"4258",4259,9,0,0,0,0,0.983046854225971,161,151.166666666667,125.059459459459,141.530948200176,165.571452467243,161.026817640048,146.960940494952,0.676695764064789,0.67669584552447,0.676695828180055,1.03839057678732,2.16493787948437,3.29878602431506,5.88484228607244,"494","FinseRidgeCoverOTC/O7A",1997,2008,11,"Terrestrial plants",60.37,7.32,1,172,NA,"B","Cover",FALSE,"16754",-10.10400829302,-1226234.19660289,"High",0.000102798169975049
"4259",4260,9,0,0,0,0,0.983046854225971,161,151.166666666667,125.059459459459,141.530948200176,165.571452467243,161.026817640048,146.960940494952,0.676695764064789,0.67669584552447,0.676695828180055,1.03839057678732,2.16493787948437,3.29878602431506,5.88484228607244,"494","FinseRidgeCoverOTC/O7B",1997,2008,11,"Terrestrial plants",60.37,7.32,1,172,NA,"B","Cover",FALSE,"16754",-10.10400829302,-1226234.19660289,"High",0.000102798169975049
"4260",4261,9,0,0,0,0,0.983046854225971,161,151.166666666667,125.059459459459,141.530948200176,165.571452467243,161.026817640048,146.960940494952,0.676695764064789,0.67669584552447,0.676695828180055,1.03839057678732,2.16493787948437,3.29878602431506,5.88484228607244,"494","FinseRidgeCoverOTC/O7C",1997,2008,11,"Terrestrial plants",60.37,7.32,1,172,NA,"B","Cover",FALSE,"16754",-10.10400829302,-1226234.19660289,"High",0.000102798169975049
"4261",4262,9,0,0,0,0,0.983046854225971,161,151.166666666667,125.059459459459,141.530948200176,165.571452467243,161.026817640048,146.960940494952,0.676695764064789,0.67669584552447,0.676695828180055,1.03839057678732,2.16493787948437,3.29878602431506,5.88484228607244,"494","FinseRidgeCoverOTC/O7D",1997,2008,11,"Terrestrial plants",60.37,7.32,1,172,NA,"B","Cover",FALSE,"16754",-10.10400829302,-1226234.19660289,"High",0.000102798169975049
